AM_N_068	SRR10034516	SRR10034517	SRR10034518	SRR10034523	SRR11426432	SRR11440495	SRR11440496	SRR11445089	SRR11445090	SRR11445091	SRR11448239	SRR11448240	SRR11448241	SRR12053418	SRR12053420	SRR12053430	SRR12233820	SRR12235348	SRR12244814	SRR12245258	SRR12245523	SRR12527928	SRR12527929	SRR12527932	SRR12527933	SRR12527934	SRR12527935	SRR12527936	SRR12527961	SRR12527962	SRR12527963	SRR12527964	SRR12527965	SRR12527966	SRR13404631	SRR13404632	SRR13404634	SRR13404636	SRR13404640	SRR13404641	SRR13442813	SRR13442815	SRR13442818	SRR13442824	SRR13442825	SRR13442827	SRR13442828	SRR13442829	SRR13442830	SRR13442831	SRR13769013	SRR13769014	SRR13769015	SRR13769016	SRR13769017	SRR13769018	SRR13769019	SRR14567209	SRR14567210	SRR14567211	SRR14567212	SRR14567213	SRR14567214	SRR14567217	SRR14567218	SRR14567219	SRR14567220	SRR14567221	SRR14567222	SRR1503066	SRR1503113	SRR1503129	SRR1503133	SRR15496114	SRR15496115	SRR17475010	SRR18500042	SRR18500043	SRR18500044	SRR18500045	SRR18500050	SRR18500061	SRR18500072	SRR18500076	SRR18500077	SRR18500078	SRR18500079	SRR18500080	SRR18500081	SRR18500082	SRR18500084	SRR18500085	SRR18500086	SRR18500087	SRR18500088	SRR18500090	SRR18500091	SRR2001612	SRR2001766	SRR2396653	SRR2895251	SRR2915407	SRR2954866	SRR3383868	SRR3948531	SRR3948548	SRR3948572	SRR3948577	SRR5109820	SRR5109826	SRR5109829	SRR5109831	SRR5109832	SRR5109833	SRR5117446	SRR5117450	SRR5253659	SRR5387735	SRR5387737	SRR5387738	SRR6148364	SRR6148366	SRR6148368	SRR6148369	SRR6148370	SRR6148371	SRR6148372	SRR6148374	SRR6148376	SRR6148378	SRR6148379	SRR8335253	SRR8335256	SRR8335258	SRR8754036	SRR8754038	SRR8867392	SRR8867393	SRR8867395
SRR14567217	1	1	1	1	0.87800350877193	0.991333918128655	0.879715204678363	1	0.990549707602339	0.990876023391813	0.990550292397661	0.990377777777778	0.990384210526316	0.995307602339181	1	1	1	1	0.999629239766082	0.990256140350877	0.989698830409357	0.989885380116959	0.989975438596491	1	1	0.999336842105263	0.990965497076023	0.999707602339181	0.131749122807018	0.999707602339181	1	0.999981871345029	0.999416374269006	0.989926315789474	0.992534502923977	1	0.90893918128655	0.900212865497076	0.817007602339181	1	0.792216959064327	1	0.99990350877193	0.999707602339181	0.990256140350877	1	1	0.169134502923977	0.990256140350877	0.990256140350877	0.989885380116959	0.10787485380117	0.298302923976608	0.112086549707602	0.30086081871345	0.135340935672515	0.375666666666667	0.320698245614035	0.961866081871345	0.990548538011696	0.478776608187134	0.990256140350877	0.379075438596491	0.853828070175439	0	0.940928070175439	0.936383625730994	0.136965497076023	0.943398245614035	0.831876608187134	0.989885964912281	0.999629239766082	0.999707602339181	0.999707602339181	1	1	1	0.141301169590643	1	1	1	1	1	1	0.134872514619883	1	1	1	0.305577777777778	0.343685380116959	0.599236842105263	0.168315204678363	0.203757894736842	0.997884210526316	0.952860233918129	0.876875438596491	0.774429824561404	0.136969590643275	0.999440935672515	0.990335087719298	0.999877777777778	1	0.999707602339181	0.999707602339181	0.515558479532164	1	1	0.999707602339181	1	0.492460233918129	1	1	0.794575438596491	1	0.832575438596491	1	1	0.99794269005848	1	1	1	0.0635333333333333	0.999347953216374	0.0806543859649123	0.174250877192982	0.0777122807017544	0.483345614035088	0.999700584795322	0.107891228070175	0.182509941520468	0.999633333333333	0.909311111111111	0.999707602339181	0.999707602339181	0.999707602339181	1	1	0.72326081871345	0.884788304093567	0.923859649122807
SRR14567218	0.971136257309941	0.956998830409357	0.956998830409357	0.956998830409357	0.910042105263158	0.868366081871345	0.956998830409357	0.927324561403509	0.740346783625731	0.74001052631579	0.696805263157895	0.720098830409357	0.745300584795322	0.812708771929824	1	1	0.956998830409357	0.954230409356725	0.783898245614035	0.621424561403509	0.45409649122807	0.511540350877193	0.764029824561403	0.936572514619883	1	0.558828070175439	0.857138011695906	0.672622222222222	0.92397134502924	0.816682456140351	1	0.902466666666667	0.931541520467836	0.822549122807018	0.799048538011696	0.954230409356725	0.972402339181286	0.963354970760234	0.954898245614035	0.954231578947368	0.964628070175439	0.956998830409357	0.999614035087719	0.717444444444444	0.809774269005848	0.954230409356725	1	0.888148538011696	0.703439766081871	0.609301169590643	0.475814619883041	0.907154385964912	0.783599415204678	0.880553801169591	0.854067251461988	0.881378362573099	0.850833918128655	0.848287719298246	0.483202339181287	0.814201754385965	0.861642105263158	0.783047368421053	0.654218128654971	0.410998830409357	0.940928070175439	0	0.571007602339181	0.95083918128655	0.87793216374269	0.998045029239766	0.594644444444444	0.67080701754386	0.760445614035088	0.760445614035088	1	1	0.956998830409357	0.908291228070175	0.821818713450292	0.898053801169591	0.956998830409357	0.89357134502924	0.956998830409357	0.820257894736842	0.872318128654971	0.89357134502924	0.894798245614035	0.956998830409357	0.908216374269006	0.888090058479532	0.844790643274854	0.920987134502924	0.904971929824561	0.940764912280702	0.906390643274854	0.861570175438596	0.923988304093567	0.945477192982456	0.693894152046784	0.647323976608187	0.908241520467836	0.911229239766082	0.734937426900585	0.736543274853801	0.948438011695906	0.971136257309941	0.928135087719298	0.82752865497076	1	0.951215204678363	1	1	0.95346081871345	1	1	0.863259064327485	1	0.923013450292398	0.956998830409357	0.956998830409357	0.956998830409357	0.950284210526316	0.997283625730994	0.951215204678363	0.949652046783626	0.94966783625731	0.71779298245614	0.952166666666667	0.945959064327485	0.900294736842105	0.970770175438596	0.606843274853801	0.760445614035088	0.714680116959064	0.760445614035088	1	0.936572514619883	0.951215204678363	0.951834502923977	0.952866081871345
SRR14567219	1	0.971295321637427	0.971295321637427	0.971295321637427	0.937153216374269	0.886630994152047	0.939382456140351	0.933463157894737	0.775708771929825	0.831538011695906	0.734356725146199	0.755691228070175	0.782128070175439	0.858702923976608	1	1	0.971295321637427	0.895383625730994	0.899177777777778	0.734800584795322	0.764995321637427	0.716251461988304	0.765939766081871	1	1	0.832118713450292	0.920478947368421	0.802865497076023	0.952556725146199	0.898183625730994	1	0.974088888888889	0.963683625730994	0.931378947368421	0.820454970760234	0.682305847953216	0.549756140350877	0.543842105263158	0.541666666666667	0.518816374269006	0.778833333333333	0.96214269005848	0.592601169590643	0.802745614035088	0.726202339181287	0.764504678362573	0.592987134502924	0.88055730994152	0.766498830409357	0.648849122807018	0.766498830409357	0.932038011695906	0.863752631578947	0.923629239766082	0.921927485380117	0.941276023391813	0.744478362573099	0.805109941520468	0.492413450292398	0.907908187134503	0.917868421052632	0.558129239766082	0.911287719298246	0.686701169590643	0.936383625730994	0.571007602339181	0	0.963512865497076	0.863784210526316	0.572498830409357	0.710936842105263	0.90322865497076	0.831450292397661	0.831450292397661	1	1	0.971295321637427	0.917421052631579	0.874581286549708	0.971295321637427	0.971295321637427	0.971295321637427	0.971295321637427	0.874523976608187	0.886640350877193	0.971295321637427	0.971295321637427	0.971295321637427	0.917509356725146	0.936812865497076	0.837229824561403	0.927626900584795	0.935097660818713	0.56642514619883	0.972391812865497	0.875915789473684	0.529847953216374	0.95989298245614	1	0.674074269005848	0.98652514619883	0.881033333333333	0.81917134502924	0.81941052631579	0.943369005847953	1	0.971295321637427	0.840945029239766	1	0.946119883040936	0.592987134502924	0.592987134502924	0.94658947368421	0.592987134502924	0.980602339181286	0.90322865497076	0.592987134502924	0.950258479532164	0.971295321637427	0.971295321637427	0.971295321637427	0.944824561403509	0.589149122807018	0.946119883040936	0.94457134502924	0.944824561403509	0.944884795321637	0.954554970760234	0.939390058479532	0.89411052631579	0.592987134502924	0.907711695906433	0.831450292397661	0.744605847953216	0.831450292397661	1	1	0.539431578947368	0.546502339181287	0.554240350877193
SRR14567220	1	1	1	1	0.871322222222222	1	1	1	0.998887719298246	0.998887719298246	0.998887719298246	0.998887719298246	0.998887719298246	0.998704678362573	1	0.998887719298246	1	1	1	0.999623976608187	0.999623976608187	0.999623976608187	0.999623976608187	1	1	0.999623976608187	1	0.999623976608187	0.0585643274853801	0.999623976608187	1	0.999972514619883	0.999634502923977	0.99963567251462	0.999623976608187	0.99837134502924	0.948757894736842	0.956241520467836	0.880047953216374	0.99837134502924	0.904031578947368	1	0.998347953216374	0.999623976608187	0.997995321637427	0.99837134502924	0.99837134502924	0.286908771929825	0.999623976608187	0.999623976608187	0.999623976608187	0.22547134502924	0.418827485380117	0.221476023391813	0.418346783625731	0.242038596491228	0.473245029239766	0.402218128654971	0.968371929824561	1	0.568563742690058	0.996883040935672	0.46789298245614	0.906672514619883	0.136965497076023	0.95083918128655	0.963512865497076	0	0.944420467836257	0.944576023391813	0.999623976608187	1	0.999623976608187	0.999623976608187	1	1	1	0.240440935672515	1	1	1	1	1	1	0.218649707602339	1	1	1	0.361541520467836	0.337033333333333	0.658422807017544	0.287846198830409	0.193972514619883	0.996253801169591	0.946018713450292	0.897436842105263	0.797511695906433	0.0350181286549708	1	0.999623976608187	1	1	0.999623976608187	0.999623976608187	0.628698245614035	1	1	0.999623976608187	1	0.611154970760234	0.99837134502924	0.99837134502924	0.914779532163743	0.99837134502924	0.946018713450292	1	0.99837134502924	0.999624561403509	1	1	1	0.156550877192982	0.998336257309941	0.192036257309942	0.279240935672515	0.174983625730994	0.562222807017544	1	0.21136783625731	0.294345614035088	0.99837134502924	0.90843567251462	0.999623976608187	0.999623976608187	0.999623976608187	1	1	0.772005847953216	0.8991216374269	0.927678947368421
SRR14567221	1	0.987772514619883	0.987772514619883	0.987772514619883	0.877197660818713	0.927154970760234	0.987772514619883	0.987772514619883	0.930833333333333	0.929781286549708	0.802277192982456	0.906579532163743	0.921125730994152	0.957121637426901	1	1	0.987772514619883	0.864318128654971	0.836653801169591	0.932659649122807	0.934790058479532	0.918997076023392	0.799915204678363	0.976653216374269	1	0.99380350877193	0.952336257309942	0.963104093567251	0.902747368421053	0.974698245614035	1	0.964733333333333	0.983349122807017	0.96265730994152	0.980578362573099	0.847995321637427	0.961707602339181	0.983780701754386	0.599169590643275	0.861219883040936	0.657695906432749	0.987772514619883	0.98358947368421	0.985817543859649	0.936285964912281	0.847995321637427	0.983780701754386	0.956918713450292	0.964732748538012	0.890181871345029	0.960491228070175	0.915700584795322	0.927051461988304	0.944993567251462	0.928011111111111	0.945180701754386	0.913134502923977	0.922786549707602	0.929929239766082	0.93121052631579	0.9332	0.869919298245614	0.934987134502924	0.921959064327485	0.943398245614035	0.87793216374269	0.863784210526316	0.944420467836257	0	0.866450292397661	0.907401169590643	0.995758479532164	0.998045029239766	0.998045029239766	1	1	0.987772514619883	0.96974269005848	0.987772514619883	0.964468421052632	0.987772514619883	0.964425730994152	0.987772514619883	0.987772514619883	0.960216959064327	0.964425730994152	0.964426900584795	0.987772514619883	0.8408	0.862358479532164	0.948214619883041	0.95286783625731	0.986284210526316	0.952246198830409	0.300575438596491	0.984356140350877	0.96726783625731	0.942017543859649	0.992800584795322	0.903120467836257	0.973518713450292	0.851987134502924	0.998045029239766	0.998045029239766	0.815933918128655	1	0.987772514619883	0.998045029239766	1	0.962594736842105	0.983780701754386	0.983780701754386	0.986560233918129	0.983780701754386	0.611501754385965	1	0.983780701754386	0.986372514619883	0.987772514619883	0.987772514619883	0.987772514619883	0.908790058479532	0.98266783625731	0.923459649122807	0.921040935672515	0.892547368421053	0.9055	0.98722514619883	0.868970175438596	0.903287719298246	0.979612865497076	0.941478362573099	0.998045029239766	0.862809356725146	0.998045029239766	1	0.976653216374269	0.973790058479532	0.97457485380117	0.980916374269006
SRR14567222	1	1	1	1	0.900664912280702	0.999043859649123	0.674899415204678	1	0.998421637426901	0.998194736842105	0.998200584795322	0.99846783625731	0.998308187134503	0.998722222222222	1	1	1	1	0.999156725146199	0.998045029239766	0.998045029239766	0.998888304093567	0.998056725146199	0.999117543859649	1	0.999854970760234	0.997780701754386	0.999011695906433	0.918166666666667	0.999011695906433	1	0.999004093567252	0.999015789473684	0.998891812865497	0.998970760233918	0.756635087719298	0.379737426900585	0.385120467836257	0.338494152046784	0.44556432748538	0.386940350877193	1	0.442955555555556	0.999854970760234	0.895754385964912	0.838833918128655	0.442978362573099	0.779330994152047	0.998888304093567	0.998888304093567	0.998888304093567	0.779921052631579	0.759459064327485	0.821750292397661	0.816561988304094	0.851807602339181	0.688716374269006	0.746892397660819	0.700152046783626	0.998190058479532	0.871659064327485	0.784317543859649	0.844205263157895	0.955121637426901	0.831876608187134	0.998045029239766	0.572498830409357	0.944576023391813	0.866450292397661	0	0.998888304093567	1	0.999854970760234	0.999854970760234	1	1	1	0.873245029239766	1	0.999156725146199	1	0.999156725146199	1	1	0.88930701754386	0.999156725146199	0.999156725146199	1	0.82516081871345	0.900349122807018	0.857702923976608	0.73500701754386	0.999813450292398	0.440022807017544	0.883651461988304	0.976018128654971	0.409912865497076	0.946538011695906	1	0.99888947368421	0.999156725146199	1	0.999854970760234	0.999854970760234	0.685922222222222	0.999582456140351	1	0.999854970760234	0.999582456140351	0.637515204678363	0.442978362573099	0.442978362573099	0.661459649122807	0.442978362573099	0.559394152046784	1	0.442978362573099	0.999407602339181	1	1	1	0.797029239766082	0.442440935672515	0.758511111111111	0.793319883040936	0.782583625730994	0.828283625730994	0.999664912280702	0.762701754385965	0.762794152046784	0.442978362573099	0.960907602339181	0.999854970760234	0.999854970760234	0.999854970760234	1	0.999156725146199	0.382474269005848	0.417781286549708	0.43532865497076
SRR1503066	0.954075438596491	0.997841520467836	0.959300584795322	1	1	0.917046198830409	1	1	0.914978947368421	0.951445614035088	0.878583625730994	0.89322514619883	0.896212280701754	0.967179532163743	1	1	1	0.905814619883041	0.861086549707602	0.529170760233918	0.376263157894737	0.675524561403509	0.79030350877193	1	1	0.736204093567251	0.97029298245614	0.3246	0.98703918128655	0.910856140350877	1	0.997337426900585	0.979688888888889	0.884812865497076	0.823350292397661	0.946519883040936	0.999370175438597	1	1	0.907816374269006	1	0.959294736842105	0.999614035087719	0.546080116959064	0.779993567251462	0.946519883040936	1	0.936932748538012	0.310381871345029	0.336128070175439	0.459816374269006	0.977570175438596	0.937469005847953	0.948633918128655	0.989642105263158	0.992937426900585	0.988481871345029	0.950335087719298	0.744437426900585	0.882918128654971	0.984584210526316	0.804087134502924	0.945540350877193	0.638305263157895	0.989885964912281	0.594644444444444	0.710936842105263	0.999623976608187	0.907401169590643	0.998888304093567	0	0.955234502923977	0.3246	0.3246	1	1	1	0.998360233918129	1	1	1	1	1	1	1	1	1	1	0.987759064327485	1	1	1	1	0.998122222222222	1	1	0.981098245614035	1	0.955234502923977	0.649383040935673	1	0.946519883040936	0.324604093567251	0.324608187134503	1	0.954075438596491	0.954075438596491	0.827356725146199	1	1	1	1	1	1	1	1	1	0.903982456140351	1	1	1	0.998761403508772	0.997283625730994	1	1	0.999523391812866	0.955234502923977	0.98485730994152	1	0.988818713450292	0.972905847953216	0.955234502923977	0.3246	0.557739766081871	0.3246	1	1	1	1	0.998749122807018
SRR1503113	1	1	1	1	1	1	1	1	0.755370760233918	0.819872514619883	0.767321052631579	0.576092397660819	0.506857894736842	0.722452631578947	1	1	1	1	0.889559064327485	1	0.880146198830409	0.805230994152047	0.983414035087719	1	1	0.805230994152047	0.949612865497076	1	1	1	1	1	1	0.888517543859649	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.805230994152047	0.991262573099415	0.890404678362573	0.940330409356725	0.993058479532164	0.996071929824561	0.992888304093567	0.993210526315789	0.851719883040936	1	1	1	0.806979532163743	0.891258479532164	0.999629239766082	0.67080701754386	0.90322865497076	1	0.995758479532164	1	0.955234502923977	0	1	1	1	1	1	1	0.811477192982456	1	1	1	1	0.269482456140351	0.968969590643275	1	1	1	1	1	1	1	0.998284795321637	0.989490058479532	1	0.95302514619883	1	1	0.805230994152047	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.194769005847953	1	1	1	1	1	1	0.997925730994152	1	1	1	0.805230994152047	0.975214035087719	1	0.993546783625731	0.970770175438596	0.805230994152047	1	1	1	1	1	1	1	0.998748538011696
SRR1503129	1	1	1	1	1	1	1	1	1	1	1	1	1	0.995570760233918	1	1	1	1	1	0.624136257309941	0.528606432748538	0.831133918128655	0.924794152046784	1	1	0.780969590643275	1	0.122479532163743	0.98703918128655	0.910856140350877	1	0.999624561403509	0.980091812865497	0.979397660818713	0.847956725146199	1	1	1	1	1	1	1	0.999726315789474	0.586785380116959	0.938593567251462	1	1	0.941357894736842	0.380940350877193	0.54676081871345	0.57737485380117	0.999308771929825	0.999100584795322	0.999346783625731	1	1	0.999387134502924	0.999285964912281	0.81369298245614	1	0.993022222222222	0.927267251461988	0.995354970760234	0.791242105263158	0.999707602339181	0.760445614035088	0.831450292397661	0.999623976608187	0.998045029239766	0.999854970760234	0.3246	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.7924216374269	1	1	0.179826315789474	0.185247953216374	1	1	1	0.827356725146199	1	1	1	1	1	1	1	1	1	0.963530994152047	1	1	1	0.999901754385965	0.999357894736842	1	1	0.999746783625731	1	1	1	0.997367251461988	1	1	0	0.611219883040936	0	1	1	1	1	1
SRR1503133	1	1	1	1	1	1	1	1	1	1	1	1	1	0.995570760233918	1	1	1	1	1	0.624136257309941	0.528606432748538	0.831133918128655	0.924794152046784	1	1	0.780969590643275	1	0.122479532163743	0.98703918128655	0.910856140350877	1	0.999624561403509	0.980091812865497	0.979397660818713	0.847956725146199	1	1	1	1	1	1	1	0.999726315789474	0.586785380116959	0.938593567251462	1	1	0.941357894736842	0.380940350877193	0.54676081871345	0.57737485380117	0.999308771929825	0.999100584795322	0.999346783625731	1	1	0.999387134502924	0.999285964912281	0.81369298245614	1	0.993022222222222	0.927267251461988	0.995354970760234	0.791242105263158	0.999707602339181	0.760445614035088	0.831450292397661	0.999623976608187	0.998045029239766	0.999854970760234	0.3246	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.7924216374269	1	1	0.179826315789474	0.185247953216374	1	1	1	0.827356725146199	1	1	1	1	1	1	1	1	1	0.963530994152047	1	1	1	0.999901754385965	0.999357894736842	1	1	0.999746783625731	1	1	1	0.997367251461988	1	1	0	0.611219883040936	0	1	1	1	1	1
SRR15496114	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0.941031578947368	1	0.787856140350877	0.996611695906433	1	1	1	1	1	1	1	1	1	0.642615789473684	1	1	1	1	1	0.887016374269006	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0.977458479532164	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.993531578947368	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.978014619883041	1	1	1	1	1	1	1	1	1	1
SRR15496115	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0.941031578947368	1	0.787856140350877	0.996611695906433	1	1	1	1	1	1	1	1	1	0.642615789473684	1	1	1	1	1	0.887016374269006	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0.977458479532164	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.993531578947368	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.978014619883041	1	1	1	1	1	1	1	1	1	1
SRR17475010	1	0.00216140350877193	0.125649707602339	0	0.223345029239766	0.910626900584795	0.797724561403509	0.898774269005848	0.832963742690058	0.782676608187134	0.891446198830409	0.961553801169591	0.986381286549708	0.987777777777778	1	1	0.782216374269006	1	1	1	1	1	0.955175438596491	1	1	1	1	0.926581286549708	1	1	1	0.963397076023392	0.998270175438597	1	1	1	1	1	1	1	1	0.606569590643275	1	0.789176023391813	0.835678947368421	1	1	1	1	1	1	1	0.952002339181287	1	0.979783625730994	1	0.981084795321637	1	1	0.953587719298246	1	0.864839766081871	1	0.904498245614035	1	0.956998830409357	0.971295321637427	1	0.987772514619883	1	1	1	1	1	1	1	0	0.890813450292398	0.324146198830409	0.176927485380117	0	0.262297660818713	0	0.73069298245614	0.929268421052632	0.561129824561403	0.398536257309942	0.129939766081871	0.852905847953216	0.790842105263158	0.7151	0.977925730994152	0.847587719298246	0.98162865497076	0.946883040935672	0.354549707602339	0.985740935672515	0.994247953216374	1	0.96439298245614	0.997995321637427	0.837306432748538	1	1	0.997219883040936	1	0.495007602339181	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0.999567251461988	1	1	0.998436257309941	0.999156140350877	0.99929649122807	0.981336257309941	0.994729239766082	0.97090350877193	1	0.894251461988304	1	1	1	1	1	1	1	1
SRR18500042	1	0.890366666666667	0.88917134502924	0.890813450292398	0.792124561403509	0.913686549707602	0.782097076023392	0.907076023391813	0.891705263157895	0.886114619883041	0.899395321637427	0.961586549707602	0.98526081871345	0.987777777777778	1	1	0.890815789473684	0.998357894736842	0.998357894736842	1	1	1	0.953656725146199	1	1	1	1	0.928023391812866	0.240190058479532	1	1	0.963436257309942	0.998270175438597	1	1	1	0.914119298245614	0.896126315789474	0.845942105263158	0.998357894736842	0.832314035087719	0.88917134502924	1	0.889174269005848	0.889659064327485	1	1	0.19289649122807	1	0.998429824561404	1	0.159870175438596	0.278016374269006	0.157025730994152	0.305409356725146	0.167540935672515	0.375559649122807	0.337343859649123	0.971488888888889	0.95366432748538	0.492349707602339	0.894005263157895	0.402304678362573	0.773161988304094	0.141301169590643	0.908291228070175	0.917421052631579	0.240440935672515	0.96974269005848	0.873245029239766	0.998360233918129	1	1	1	1	1	0.890813450292398	0	0.875915789473684	0.875915789473684	0.890813450292398	0.890813450292398	0.890813450292398	0.890813450292398	0.090706432748538	0.890813450292398	0.875915789473684	0.875915789473684	0.214756140350877	0.244807602339181	0.475521637426901	0.162666081871345	0.136531578947368	0.976988888888889	0.92339298245614	0.751482456140351	0.758323391812865	0.230393567251462	1	0.963104678362573	0.997995321637427	0.891087134502924	1	1	0.549479532163743	1	0.890813450292398	1	1	0.518767251461988	1	1	0.80416432748538	1	0.871291812865497	1	1	1	0.890813450292398	0.890813450292398	0.890813450292398	0.144241520467836	0.99947485380117	0.144605263157895	0.209505263157895	0.146528070175439	0.513685964912281	0.980376608187134	0.15483567251462	0.19123216374269	1	0.831187719298246	1	1	1	1	1	0.725233918128655	0.886364912280702	0.924118128654971
SRR18500043	1	0.324146198830409	0.324146198830409	0.324146198830409	0.324460233918129	0.910626900584795	0.797724561403509	0.898774269005848	0.646622807017544	0.610881286549708	0.701329239766082	0.773030994152047	0.797858479532164	0.799690058479532	1	1	0.782216374269006	1	1	1	1	1	0.955175438596491	1	1	1	0.949612865497076	0.926581286549708	1	1	1	0.963397076023392	0.998270175438597	1	1	1	1	1	1	1	1	0.606569590643275	1	0.789176023391813	0.835678947368421	1	1	1	1	1	1	1	0.952002339181287	1	0.979783625730994	1	0.981084795321637	1	1	0.953587719298246	1	0.864839766081871	1	0.904498245614035	1	0.821818713450292	0.874581286549708	1	0.987772514619883	1	1	0.811477192982456	1	1	1	1	0.324146198830409	0.875915789473684	0	0.228765497076023	0.324146198830409	0.326246198830409	0.324146198830409	0.542170175438596	0.884716959064327	0.561129824561403	0.26455730994152	0.205958479532164	0.829595906432748	0.752988304093567	0.650930409356725	0.972161403508772	0.815901169590643	0.968547953216374	0.946883040935672	0.182807602339181	0.984559064327485	0.994247953216374	1	0.96439298245614	0.997995321637427	0.837306432748538	1	1	0.997219883040936	1	0.495007602339181	1	1	1	1	1	1	1	1	0.811477192982456	1	1	0.324146198830409	0.324146198830409	0.324146198830409	0.999567251461988	1	1	0.998436257309941	0.999156140350877	0.99929649122807	0.966133918128655	0.994729239766082	0.97090350877193	1	0.894251461988304	1	1	1	1	1	1	1	1
SRR18500044	1	0.176927485380117	0.178573684210526	0.176927485380117	0.226387134502924	0.910626900584795	0.797724561403509	0.898774269005848	0.824909356725146	0.73632514619883	0.861106432748538	0.954694152046784	0.97398947368421	0.981712865497076	1	1	0.782216374269006	1	0.930591228070175	0.920731578947368	0.920905847953216	1	0.9323	0.920731578947368	1	1	0.920731578947368	0.878712865497076	0.98569298245614	0.920731578947368	1	0.88412865497076	0.982573099415205	1	1	1	1	1	1	1	1	0.606569590643275	1	0.789176023391813	0.835678947368421	1	1	1	1	1	1	0.982637426900585	0.948207602339181	0.998630409356725	0.900515204678363	0.923363742690058	0.902302339181287	0.923095321637427	0.920844444444444	0.874319298245614	0.920731578947368	0.864839766081871	1	0.82543567251462	1	0.898053801169591	0.971295321637427	1	0.964468421052632	0.999156725146199	1	1	1	1	1	1	0.176927485380117	0.875915789473684	0.228765497076023	0	0.176927485380117	0.183345614035088	0.176927485380117	0.73069298245614	0.909488304093567	0.481861403508772	0.226195321637427	0.0842543859649123	0.829605847953216	0.732886549707602	0.573424561403509	0.962933333333333	0.816115204678363	0.947595321637427	0.885485964912281	0.257015204678363	0.984559064327485	0.994247953216374	1	0.96439298245614	0.918726900584795	0.837306432748538	1	1	0.997219883040936	1	0.495007602339181	1	1	1	1	1	1	1	1	1	1	1	0.176927485380117	0.176927485380117	0.176927485380117	0.999567251461988	1	1	0.998436257309941	0.999156140350877	0.998878362573099	0.981336257309941	0.994729239766082	0.964619298245614	1	0.894251461988304	1	1	1	1	0.920731578947368	1	1	1
SRR18500045	1	0.00216140350877193	0.125649707602339	0	0.223345029239766	0.910626900584795	0.797724561403509	0.898774269005848	0.832963742690058	0.782676608187134	0.891446198830409	0.961553801169591	0.986381286549708	0.987777777777778	1	1	0.782216374269006	1	1	1	1	1	0.955175438596491	1	1	1	1	0.926581286549708	1	1	1	0.963397076023392	0.998270175438597	1	1	1	1	1	1	1	1	0.606569590643275	1	0.789176023391813	0.835678947368421	1	1	1	1	1	1	1	0.952002339181287	1	0.979783625730994	1	0.981084795321637	1	1	0.953587719298246	1	0.864839766081871	1	0.904498245614035	1	0.956998830409357	0.971295321637427	1	0.987772514619883	1	1	1	1	1	1	1	0	0.890813450292398	0.324146198830409	0.176927485380117	0	0.262297660818713	0	0.73069298245614	0.929268421052632	0.561129824561403	0.398536257309942	0.129939766081871	0.852905847953216	0.790842105263158	0.7151	0.977925730994152	0.847587719298246	0.98162865497076	0.946883040935672	0.354549707602339	0.985740935672515	0.994247953216374	1	0.96439298245614	0.997995321637427	0.837306432748538	1	1	0.997219883040936	1	0.495007602339181	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0.999567251461988	1	1	0.998436257309941	0.999156140350877	0.99929649122807	0.981336257309941	0.994729239766082	0.97090350877193	1	0.894251461988304	1	1	1	1	1	1	1	1
