AM_N_068	SRR10034516	SRR10034517	SRR10034518	SRR10034523	SRR11426432	SRR11440496	SRR11445089	SRR11445090	SRR11445091	SRR11448239	SRR11448240	SRR11448241	SRR12053430	SRR12233820	SRR12235348	SRR12244814	SRR12245258	SRR12245523	SRR12527928	SRR12527929	SRR12527932	SRR12527933	SRR12527934	SRR12527935	SRR12527961	SRR12527962	SRR12527963	SRR12527964	SRR12527965	SRR12527966	SRR13404631	SRR13404632	SRR13404634	SRR13404636	SRR13404640	SRR13404641	SRR13442813	SRR13442815	SRR13442818	SRR13442824	SRR13442825	SRR13442827	SRR13442828	SRR13442829	SRR13442830	SRR13442831	SRR13769013	SRR13769014	SRR13769015	SRR13769016	SRR13769017	SRR13769018	SRR13769019	SRR14567209	SRR14567210	SRR14567211	SRR14567212	SRR14567213	SRR14567214	SRR14567217	SRR14567218	SRR14567219	SRR14567220	SRR14567221	SRR14567222	SRR1503066	SRR1503113	SRR1503129	SRR1503133	SRR17475010	SRR18500042	SRR18500043	SRR18500044	SRR18500045	SRR18500050	SRR18500061	SRR18500072	SRR18500076	SRR18500077	SRR18500078	SRR18500079	SRR18500080	SRR18500081	SRR18500082	SRR18500084	SRR18500085	SRR18500086	SRR18500087	SRR18500088	SRR18500090	SRR18500091	SRR2001612	SRR2001766	SRR2396653	SRR2895251	SRR2915407	SRR2954866	SRR3948531	SRR3948548	SRR3948572	SRR3948577	SRR5109826	SRR5109829	SRR5109832	SRR5117446	SRR5117450	SRR5253659	SRR5387735	SRR5387737	SRR5387738	SRR6148364	SRR6148366	SRR6148371	SRR6148374	SRR6148376	SRR6148378	SRR6148379	SRR8335253	SRR8335256	SRR8335258	SRR8754036	SRR8754038	SRR8867392	SRR8867393	SRR8867395
SRR12527964	1	0.998254970760234	0.998254970760234	0.998254970760234	0.998254970760234	0.55763567251462	0.946494736842105	0.988409356725146	0.982178362573099	0.982885964912281	0.990769590643275	0.987688304093567	0.975994736842105	0.998254970760234	1	0.984348538011696	0.951979532163743	0.963941520467836	0.979595906432749	0.96364269005848	0.984345614035088	1	0.980020467836257	0.983923391812865	0.962770175438596	0.469410526315789	1	0.982226315789474	0	0.981842105263158	0.15519649122807	1	1	1	1	1	1	0.998254970760234	0.999745029239766	0.978275438596491	0.977897660818713	1	1	0.978229824561404	0.979595906432749	0.948931578947368	0.979595906432749	0.954478947368421	0.978083625730994	0.982770175438596	0.982232748538012	0.983952631578947	0.96822865497076	0.981736842105263	0.963943859649123	0.982176023391813	0.972484795321637	0.977850877192982	0.989477192982456	0.96219649122807	0.982276023391813	0.929847368421053	0.962969590643275	0.980020467836257	0.974683040935672	0.99829649122807	0.979595906432749	1	0.980020467836257	0.980020467836257	0.998254970760234	0.998254970760234	0.998254970760234	0.982607602339181	0.998254970760234	0.982600584795322	0.998254970760234	0.998254970760234	0.982756725146199	0.982600584795322	0.98260350877193	0.998254970760234	0.998254970760234	0.982608771929825	0.982600584795322	0.982600584795322	0.991551461988304	0.98399298245614	0.982600584795322	0.998254970760234	0.998377192982456	0.998254970760234	1	0.958498245614035	0.957962573099415	0.998254970760234	0.939685964912281	0.944197076023392	1	0.998254970760234	0.980020467836257	1	1	1	1	1	1	0.98149649122807	0.998254970760234	0.998254970760234	0.998254970760234	0.976312280701754	0.999374269005848	0.998779532163743	0.998254970760234	0.855308187134503	1	0.998254970760234	0.980020467836257	0.978227485380117	0.980020467836257	1	0.984345614035088	1	1	1
SRR12527965	1	1	1	1	1	0.976421052631579	1	0.918588888888889	0.938409356725146	0.921956140350877	0.919088888888889	0.918453801169591	0.966315789473684	1	1	0.890250292397661	0.887378362573099	0.778516959064327	0.71283216374269	0.893877192982456	0.550235087719298	0.287173099415205	0.794485380116959	0.970243274853801	0.967771929824561	0.967774269005848	0.287173099415205	0.685663742690058	0.981842105263158	0	0.952762573099415	1	1	1	1	1	1	1	0.99962865497076	0.967771929824561	0.886519298245614	1	1	0.967771929824561	0.886113450292398	0.886113450292398	0.712826900584795	0.749782456140351	0.789075438596491	0.777308187134503	0.959638011695906	0.950806432748538	0.96882865497076	0.968480701754386	0.784983625730994	0.918341520467836	0.976216959064327	0.886113450292398	0.801238011695906	0.761454970760234	0.859692397660819	0.738308771929825	0.904911695906433	0.967771929824561	0.892088888888889	0.997954385964912	0.857135087719298	0.830966081871345	0.967771929824561	0.967771929824561	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.826713450292398	0.924363157894737	0.975443859649123	1	0.967771929824561	0.967771929824561	1	1	0.703898830409357	1	1	1	1	1	1	0.966660233918129	1	1	1	0.895402923976608	0.997269590643275	0.826713450292398	1	0.900943859649123	0.971025730994152	0.826713450292398	0.967771929824561	0.967771929824561	0.967771929824561	0.287173099415205	1	1	1	0.998608187134503
SRR12527966	1	1	1	1	1	0.543623391812865	0.948239766081871	0.981695906432749	0.981845029239766	0.981619883040936	0.981619883040936	0.981678947368421	0.971590058479532	1	0.996632748538012	0.996632748538012	0.816271929824561	0.82780701754386	0.838385964912281	0.886764912280702	1	1	0.849102923976608	0.986293567251462	0.848928070175439	0.416079532163743	1	0.999608187134503	0.15519649122807	0.952762573099415	0	0.996632748538012	0.999702339181287	1	1	0.996632748538012	1	1	0.999636842105263	0.848928070175439	0.923133333333333	0.996632748538012	1	0.84556081871345	0.833915204678363	0.795627485380117	0.833915204678363	0.950785380116959	0.976234502923977	0.974379532163743	0.990747368421053	0.987263742690058	0.97847485380117	0.991217543859649	0.836420467836257	0.984987134502924	0.975682456140351	0.878656140350877	0.978155555555556	0.834037426900585	0.955549122807018	0.798293567251462	0.817904678362573	0.850645029239766	0.972956725146199	0.998123976608187	0.824447368421053	1	0.848928070175439	0.848928070175439	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.809745029239766	0.974097076023392	0.996632748538012	0.808593567251462	0.813104678362573	1	1	0.853002339181287	1	1	1	1	1	1	0.95810350877193	1	1	1	0.934508771929825	0.999346783625731	1	1	0.859594152046784	1	1	0.848928070175439	0.84556081871345	0.848928070175439	1	1	1	1	1
SRR13404631	1	1	1	1	1	0.959736257309941	1	0.973597076023392	0.979050877192982	0.705902923976608	0.948281286549708	0.970142105263158	0.937061988304094	1	0.771987134502924	0.6528	0.991377777777778	1	0.95839649122807	0.31197485380117	1	1	1	1	1	1	1	1	1	1	0.996632748538012	0	0.75576783625731	0.756436257309941	0.756436257309941	0.589045614035088	0.756436257309941	1	0.756436257309941	1	0.897178947368421	0.0825374269005848	0.756436257309941	0.932901169590643	1	0.924753216374269	1	0.979152631578947	0.854288304093567	0.858409356725146	0.99772865497076	0.989009941520468	0.754353801169591	0.755380701754386	0.75657485380117	1	0.965224561403509	0.662015204678363	0.932148538011696	1	1	0.951765497076023	0.677439766081871	0.756436257309941	0.340106432748538	0.756436257309941	0.946707602339181	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.86529298245614	1	1	0.756436257309941	1	1	0.756436257309941	1	1	0.946358479532164	1	0.244373684210526	1	1	1	1	1	1	0.756436257309941	0.756436257309941	0.756436257309941	1	0.756436257309941	0.990741520467836	1	1	1	0.894343274853801	0.756436257309941	1	1	0.942120467836257	0.756436257309941	1	1	0.796649122807017	1	1	1	0.756436257309941	0.756436257309941	0.756436257309941
SRR13404632	1	1	1	1	1	0.999331578947368	1	0.99934269005848	0.99935730994152	0.999331578947368	0.999331578947368	0.999336842105263	0.999331578947368	1	0.999331578947368	0.999331578947368	0.999490058479532	1	0.999331578947368	0.999331578947368	1	1	1	1	1	1	1	1	1	1	0.999702339181287	0.75576783625731	0	0.000668421052631575	0.00209941520467836	0.239041520467836	0.000668421052631575	1	0.000994736842105263	1	0.897178947368421	0.838150877192982	0.000668421052631575	0.999331578947368	1	0.999331578947368	1	0.99936081871345	0.857017543859649	0.865622222222222	0.999792397660819	0.999443274853801	0.505785380116959	0.569376608187135	0.6644783625731	1	0.972188304093567	0.692754385964912	0.932148538011696	1	1	0.999331578947368	0.569387719298246	0.190409356725146	0.929059649122807	0.00461637426900585	0.999331578947368	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.865269005847953	1	1	0.0648970760233918	1	1	0.0519555555555556	1	1	0.999331578947368	1	0.999331578947368	1	1	1	1	1	1	0.000668421052631575	0.000668421052631575	0.000668421052631575	1	0.000668421052631575	0.999494152046784	1	1	1	0.999331578947368	0.00571520467836257	1	1	0.942120467836257	0.028980701754386	1	1	0.999331578947368	1	1	1	0.000668421052631575	0.000668421052631575	0.00192573099415205
SRR13404634	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.756436257309941	0.000668421052631575	0	0.00156842105263158	0.239709941520468	0	1	0.000371345029239764	1	0.897178947368421	0.838819298245614	0	1	1	1	1	1	0.857280701754386	0.866116374269006	1	1	0.505984795321637	0.569490643274854	0.6644783625731	1	0.972669005847953	0.693422807017544	0.932148538011696	1	1	1	0.570056140350877	0.190409356725146	0.929728070175439	0.0042719298245614	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.865269005847953	1	1	0.0648970760233918	1	1	0.0519555555555556	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	1	0.0054421052631579	1	1	0.942120467836257	0.028974269005848	1	1	1	1	1	1	0	0	0.00139181286549707
SRR13404636	1	1	1	1	1	1	1	0.998431578947368	1	1	0.998431578947368	0.998431578947368	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.756436257309941	0.00209941520467836	0.00156842105263158	0	0.239709941520468	0.00156842105263158	1	0.00185204678362573	1	0.897178947368421	0.838819298245614	0.00156842105263158	1	1	1	1	0.998594736842105	0.856656140350877	0.866116374269006	0.999584795321637	0.999511111111111	0.505786549707602	0.569490643274854	0.6644783625731	1	0.972669005847953	0.693422807017544	0.932148538011696	1	1	1	0.568614035087719	0.190409356725146	0.929728070175439	0.00512163742690059	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.865269005847953	1	1	0.0648970760233918	1	1	0.0519555555555556	1	1	0.998431578947368	1	1	1	1	1	1	1	1	0.00156842105263158	0.00156842105263158	0.00156842105263158	1	0.00156842105263158	1	1	1	1	0.998431578947368	0.00613508771929825	1	1	0.942120467836257	0.0289894736842105	1	1	1	1	1	1	0.00156842105263158	0.00156842105263158	0.00266315789473684
SRR13404640	1	0.997888304093567	0.928052631578947	1	1	0.935913450292398	1	0.973597076023392	0.968491228070175	0.82386783625731	0.948281286549708	0.96073918128655	0.93706432748538	1	0.760964912280702	0.760290058479532	0.991377777777778	1	0.95839649122807	0.802270760233918	1	1	1	1	1	1	1	1	1	1	0.996632748538012	0.589045614035088	0.239041520467836	0.239709941520468	0.239709941520468	0	0.239709941520468	0.927680701754386	0.239709941520468	0.927680701754386	0.824859649122807	0.67142865497076	0.239709941520468	0.932908771929825	1	0.905458479532164	1	0.96945730994152	0.851255555555556	0.858388304093567	0.99772865497076	0.989009941520468	0.503902339181287	0.568435087719298	0.6644783625731	1	0.965224561403509	0.598747953216374	0.932148538011696	0.949262573099415	1	0.951765497076023	0.491066081871345	0.240349707602339	0.762337426900585	0.239709941520468	0.906261403508772	1	1	1	1	0.987005263157895	1	1	1	1	1	1	1	1	1	1	0.939719298245614	1	0.865269005847953	1	1	0.237838011695906	1	1	0.233890058479532	1	1	0.935618128654971	1	0.832609356725146	1	1	1	1	1	1	0.239709941520468	0.239709941520468	0.239709941520468	1	0.239709941520468	0.990741520467836	1	1	1	0.822098245614035	0.239709941520468	1	1	0.917202339181287	0.239709941520468	1	1	0.835587719298246	1	1	1	0.239709941520468	0.239709941520468	0.239709941520468
SRR13404641	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.756436257309941	0.000668421052631575	0	0.00156842105263158	0.239709941520468	0	1	0.000371345029239764	1	0.897178947368421	0.838819298245614	0	1	1	1	1	1	0.857280701754386	0.866116374269006	1	1	0.505984795321637	0.569490643274854	0.6644783625731	1	0.972669005847953	0.693422807017544	0.932148538011696	1	1	1	0.570056140350877	0.190409356725146	0.929728070175439	0.0042719298245614	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.865269005847953	1	1	0.0648970760233918	1	1	0.0519555555555556	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	1	0.0054421052631579	1	1	0.942120467836257	0.028974269005848	1	1	1	1	1	1	0	0	0.00139181286549707
SRR13442813	1	0.604988888888889	0.481621637426901	0.607100584795322	0.607100584795322	0.753023391812865	0.765154385964912	0.7118	0.599690643274854	0.802921637426901	0.936715204678363	0.962416374269006	0.963945029239766	0.782030994152047	0.834522807017544	0.580383625730994	1	1	0.972572514619883	0.91257485380117	1	1	1	1	0.92633918128655	1	1	0.963094152046784	0.998254970760234	1	1	1	1	1	1	0.927680701754386	1	0	1	0.413081871345029	0.671231578947368	1	1	1	1	0.966211111111111	1	0.984510526315789	0.788448538011696	0.996669005847953	0.916738596491228	0.998836257309942	0.941547368421053	0.995421052631579	1	0.953587719298246	1	0.806436257309942	1	0.837252046783626	1	0.955130994152047	0.959983625730994	1	0.947002923976608	1	0.958963157894737	1	1	1	0.607100584795322	0.594105847953216	0.607100584795322	0.607100584795322	0.607100584795322	0.607100584795322	0.607100584795322	0.731139766081871	0.607100584795322	0.609854385964912	0.607100584795322	0.607100584795322	0.539082456140351	0.607100584795322	0.607568421052632	0.607100584795322	0.607100584795322	0.979835087719298	0.60960701754386	0.607100584795322	0.975827485380117	0.607100584795322	1	0.953770760233918	0.997929824561403	0.837488888888889	1	1	1	0.607100584795322	1	1	1	1	1	1	1	1	0.607100584795322	0.607100584795322	0.607100584795322	0.429812280701754	1	0.998465497076023	0.472948538011696	0.522081286549708	1	0.88372865497076	1	1	1	1	1	1	1	1
SRR13442815	1	1	1	1	1	0.999891812865497	1	0.999891228070175	0.999891228070175	0.999891228070175	0.999891228070175	0.999891228070175	0.999668421052632	1	1	1	0.99962865497076	0.99962865497076	0.99962865497076	0.99962865497076	1	1	0.999737426900585	0.999891812865497	0.999737426900585	0.999737426900585	1	0.999984210526316	0.999745029239766	0.99962865497076	0.999636842105263	0.756436257309941	0.000994736842105263	0.000371345029239764	0.00185204678362573	0.239709941520468	0.000371345029239764	1	0	0.999737426900585	0.896807602339181	0.838819298245614	0.000371345029239764	0.999737426900585	0.99962865497076	0.99962865497076	0.99962865497076	0.999655555555556	0.857052046783626	0.865827485380117	0.999901754385965	0.999895321637427	0.505827485380117	0.569338011695906	0.66410701754386	0.999891228070175	0.972334502923977	0.693051461988304	0.931818128654971	0.99962865497076	0.999630994152047	0.99962865497076	0.569684795321637	0.190146783625731	0.9294216374269	0.0044187134502924	0.99962865497076	1	0.999737426900585	0.999737426900585	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.865269005847953	1	1	0.0648970760233918	1	1	0.0519555555555556	1	1	0.99962865497076	1	1	0.999737426900585	0.999737426900585	1	1	0.999737426900585	1	0.000371345029239764	0.000371345029239764	0.000371345029239764	1	0.000371345029239764	0.999698245614035	1	1	1	0.99962865497076	0.00556900584795322	1	1	0.941857894736842	0.0289754385964912	1	0.999737426900585	0.999737426900585	0.999737426900585	1	1	0.000371345029239764	0.000371345029239764	0.00168830409356725
SRR13442818	1	0.787138596491228	0.66377134502924	0.789250292397661	0.789250292397661	0.887175438596491	0.899306432748538	0.790031578947368	0.778690643274854	0.833499415204678	0.94955730994152	0.973911695906433	0.950983625730994	0.796554970760234	0.834522807017544	0.626583625730994	0.628806432748538	0.587073684210526	0.831299415204678	0.816911695906433	1	1	0.780438596491228	1	0.513260233918129	0.910918713450292	1	0.962702339181287	0.978275438596491	0.967771929824561	0.848928070175439	1	1	1	1	0.927680701754386	1	0.413081871345029	0.999737426900585	0	0.609791228070175	1	1	0.586921052631579	0.586921052631579	0.571701754385965	0.598291228070175	0.976274269005848	0.798685380116959	0.992628070175439	0.917659064327485	1	0.944262573099415	0.997815789473684	0.790470175438596	0.953587719298246	0.985377192982456	0.706154970760234	0.987580116959064	0.596166081871345	0.970561988304094	0.70350350877193	0.790983040935673	0.809590643274854	0.938339766081871	0.999728070175439	0.545884210526316	1	0.586921052631579	0.586921052631579	0.789250292397661	0.776255555555556	0.789250292397661	0.789250292397661	0.789250292397661	0.789250292397661	0.789250292397661	0.790272514619883	0.789250292397661	0.789250292397661	0.789250292397661	0.789250292397661	0.72123216374269	0.789250292397661	0.789250292397661	0.789250292397661	0.789250292397661	0.979835087719298	0.789250292397661	0.789250292397661	0.975827485380117	0.789250292397661	1	0.746599415204678	0.997929824561403	0.837590058479532	0.586921052631579	0.586921052631579	1	0.789250292397661	0.827398245614035	1	1	1	1	1	1	0.96361052631579	0.789250292397661	0.789250292397661	0.789250292397661	0.398009941520468	0.999346783625731	0.998465497076023	0.789250292397661	0.733288304093567	1	0.88372865497076	0.586921052631579	0.61796081871345	0.586921052631579	1	1	1	1	1
SRR13442824	0.928201754385965	0.83343216374269	0.711728070175439	0.835543859649123	0.835543859649123	0.863602923976608	0.810340350877193	0.685526315789474	0.758264912280702	0.736265497076023	0.81557485380117	0.811761988304094	0.929525730994152	0.835737426900585	0.847375438596491	0.835687719298246	0.813158479532164	0.869962573099415	0.693898245614035	0.796630994152047	0.999449707602339	1	0.93814269005848	0.943602339181287	0.864481871345029	0.938316374269006	1	0.956936842105263	0.977897660818713	0.886519298245614	0.923133333333333	0.897178947368421	0.897178947368421	0.897178947368421	0.897178947368421	0.824859649122807	0.897178947368421	0.671231578947368	0.896807602339181	0.609791228070175	0	0.897320467836257	0.897178947368421	0.93814269005848	0.708790058479532	0.625333918128655	0.71946081871345	0.741002339181287	0.658570175438597	0.793236842105263	0.905858479532164	0.984423391812865	0.832926315789474	0.810916374269006	0.807550877192982	0.662622222222222	0.947935087719298	0.442829239766082	0.894376608187134	0.560627485380117	0.741449707602339	0.803045614035088	0.719661403508772	0.835321637426901	0.723246198830409	0.894401754385965	0.779449707602339	1	0.93814269005848	0.93814269005848	0.835543859649123	0.822549122807018	0.835543859649123	0.835543859649123	0.835543859649123	0.835543859649123	0.835543859649123	0.835577192982456	0.835543859649123	0.835543859649123	0.835543859649123	0.835543859649123	0.767528070175439	0.835543859649123	0.734704678362573	0.835543859649123	0.835543859649123	0.877014035087719	0.835543859649123	0.835543859649123	0.846869005847953	0.835543859649123	1	0.815834502923977	0.997929824561403	0.805749122807017	0.93814269005848	0.93814269005848	0.866591812865497	0.763745614035088	0.93814269005848	0.883594736842105	0.897178947368421	0.897178947368421	0.897178947368421	1	0.897178947368421	0.887972514619883	0.835543859649123	0.835543859649123	0.835543859649123	0.481843274853801	0.896525730994152	0.995963157894737	0.835543859649123	0.63300350877193	0.897178947368421	0.883820467836257	0.93814269005848	0.93814269005848	0.93814269005848	1	1	0.897178947368421	0.897178947368421	0.897178947368421
SRR13442825	1	1	1	1	1	0.959736257309941	1	0.973597076023392	0.979050877192982	0.705902923976608	0.948281286549708	0.970142105263158	0.937061988304094	1	0.771987134502924	0.6528	0.991377777777778	1	0.95839649122807	0.311206432748538	1	1	1	1	1	1	1	1	1	1	0.996632748538012	0.0825374269005848	0.838150877192982	0.838819298245614	0.838819298245614	0.67142865497076	0.838819298245614	1	0.838819298245614	1	0.897320467836257	0	0.838819298245614	0.932901169590643	1	0.924753216374269	1	0.979152631578947	0.86096081871345	0.862719298245614	0.99772865497076	0.989009941520468	0.836736842105263	0.837763742690058	0.838819298245614	1	0.965224561403509	0.744135087719298	0.932150292397661	1	1	0.951765497076023	0.759822807017544	0.838819298245614	0.340116959064327	0.838819298245614	0.946707602339181	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.869792397660819	1	1	0.838819298245614	1	1	0.838819298245614	1	1	0.946358479532164	1	0.202504093567251	1	1	1	1	1	1	0.838819298245614	0.838819298245614	0.838819298245614	1	0.838819298245614	0.990741520467836	1	1	1	0.894343274853801	0.838819298245614	1	1	0.942120467836257	0.838819298245614	1	1	0.796649122807017	1	1	1	0.838819298245614	0.838819298245614	0.838819298245614
SRR13442827	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.756436257309941	0.000668421052631575	0	0.00156842105263158	0.239709941520468	0	1	0.000371345029239764	1	0.897178947368421	0.838819298245614	0	1	1	1	1	1	0.857280701754386	0.866116374269006	1	1	0.505984795321637	0.569490643274854	0.6644783625731	1	0.972669005847953	0.693422807017544	0.932148538011696	1	1	1	0.570056140350877	0.190409356725146	0.929728070175439	0.0042719298245614	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.865269005847953	1	1	0.0648970760233918	1	1	0.0519555555555556	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	1	0.0054421052631579	1	1	0.942120467836257	0.028974269005848	1	1	1	1	1	1	0	0	0.00139181286549707
SRR13442828	1	1	1	1	1	0.960943859649123	1	0.973829239766082	0.979139766081871	0.932901169590643	0.952267251461988	0.970561988304094	0.932561403508772	1	0.932901169590643	0.932901169590643	0.603605847953216	0.498762573099415	0.79120350877193	0.837238011695906	1	1	0.780438596491228	1	0.130701754385965	0.910918713450292	1	0.999608187134503	0.978229824561404	0.967771929824561	0.84556081871345	0.932901169590643	0.999331578947368	1	1	0.932908771929825	1	1	0.999737426900585	0.586921052631579	0.93814269005848	0.932901169590643	1	0	0.381045614035088	0.465864912280702	0.57676081871345	0.955597660818713	0.991095906432748	0.98490350877193	0.99772865497076	0.989018713450292	0.996163157894737	0.995665497076023	0.790470175438596	1	0.977934502923977	0.830521052631579	0.987580116959064	0.758914035087719	0.970561988304094	0.703043859649123	0.746653216374269	0.809590643274854	0.924238011695906	0.999728070175439	0.275	1	0.111615789473684	0.111615789473684	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.719130409356725	1	0.932901169590643	0.111636842105263	0.111624561403509	1	1	0.827398245614035	1	1	1	1	1	1	0.95436081871345	1	1	1	0.851702923976608	0.999346783625731	1	1	0.968980701754386	1	1	0.111615789473684	0.499361988304094	0.111615789473684	1	1	1	1	1
SRR13442829	1	1	1	1	1	0.97640701754386	1	0.849800584795322	0.933280701754386	0.893214035087719	0.865984210526316	0.837434502923977	0.965575438596491	1	1	1	0.499350877192982	0.430641520467836	0.610647368421053	0.84959298245614	1	1	0.780438596491228	0.970160233918129	0.381045614035088	0.910918713450292	1	0.999608187134503	0.979595906432749	0.886113450292398	0.833915204678363	1	1	1	1	1	1	1	0.99962865497076	0.586921052631579	0.708790058479532	1	1	0.381045614035088	0	0.25972865497076	0.340302923976608	0.861358479532164	0.970439766081871	0.957722222222222	0.988176608187134	0.984423391812865	0.989730409356725	0.991016374269006	0.762699415204678	0.633722807017544	0.975260233918129	0.594958479532164	0.973878947368421	0.532845614035088	0.589516374269006	0.688351461988304	0.753013450292398	0.809590643274854	0.845252046783626	0.997953801169591	0.310337426900585	1	0.381045614035088	0.381045614035088	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.748670760233918	1	1	0.381045614035088	0.381045614035088	1	1	0.827398245614035	1	1	1	1	1	1	0.961285380116959	1	1	1	0.867124561403509	0.999346783625731	1	1	0.968980701754386	1	1	0.381045614035088	0.610977777777778	0.381045614035088	1	1	1	1	1
SRR13442830	0.956762573099415	0.997994736842105	0.980685964912281	1	1	0.877692397660819	0.934819298245614	0.813204678362573	0.903515204678363	0.797098830409357	0.807681286549708	0.791407602339181	0.907976023391813	1	0.90543918128655	0.90543918128655	0.458466081871345	0.452369005847953	0.537288888888889	0.757102923976608	1	1	0.780438596491228	0.970160233918129	0.547908187134503	0.882000584795322	1	0.996263157894737	0.948931578947368	0.886113450292398	0.795627485380117	0.924753216374269	0.999331578947368	1	1	0.905458479532164	1	0.966211111111111	0.99962865497076	0.571701754385965	0.625333918128655	0.924753216374269	1	0.465864912280702	0.25972865497076	0	0.351066666666667	0.739397076023392	0.918050292397661	0.898218128654971	0.985066081871345	0.972376023391813	0.972359649122807	0.940652631578947	0.762699415204678	0.669852631578947	0.967815789473684	0.544037426900585	0.973878947368421	0.514728070175439	0.682048538011696	0.590363157894737	0.63036432748538	0.809590643274854	0.770008187134503	0.997953801169591	0.337283625730994	1	0.547908187134503	0.547908187134503	1	0.989556140350877	1	1	1	1	1	1	1	1	1	1	0.980736257309942	1	1	1	1	0.998221637426901	1	1	0.976652046783626	1	1	0.611679532163743	0.979406432748538	0.902729239766082	0.521809941520468	0.522980116959064	0.956762573099415	0.956762573099415	0.827398245614035	1	1	1	1	1	1	0.90693567251462	1	1	1	0.728881286549708	0.999346783625731	0.998713450292398	0.98552514619883	0.886711695906433	1	1	0.547908187134503	0.514922222222222	0.547908187134503	1	1	1	1	1
SRR13442831	1	1	1	1	1	0.97640701754386	1	0.850011695906433	0.933280701754386	0.893216374269006	0.866031578947368	0.837913450292398	0.965575438596491	1	1	0.889759064327485	0.503507602339181	0.381886549707602	0.27959649122807	0.828505263157895	1	1	0.44013918128655	0.970160233918129	0.57676081871345	0.910918713450292	1	0.999608187134503	0.979595906432749	0.712826900584795	0.833915204678363	1	1	1	1	1	1	1	0.99962865497076	0.598291228070175	0.71946081871345	1	1	0.57676081871345	0.340302923976608	0.351066666666667	0	0.689392397660819	0.630198830409357	0.617422807017544	0.959637426900585	0.950800584795322	0.970020467836257	0.96983216374269	0.595479532163743	0.763538596491228	0.975260233918129	0.660252046783626	0.633579532163743	0.41712514619883	0.699179532163743	0.448740350877193	0.753013450292398	0.809590643274854	0.827152631578947	0.997953801169591	0.459280116959064	0.805039766081871	0.57676081871345	0.57676081871345	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.659700584795322	0.748670760233918	1	1	0.57676081871345	0.57676081871345	1	1	0.827398245614035	1	1	1	1	1	1	0.961285380116959	1	1	1	0.867124561403509	0.997266081871345	0.659700584795322	1	0.894855555555556	0.971025730994152	0.659700584795322	0.57676081871345	0.617244444444444	0.57676081871345	1	1	1	1	0.998608187134503
