AM_N_072	BT_N_001	BT_N_025	BT_N_029	CA_N_007	CA_N_012	CA_N_030	ERR10123638	SRR10034516	SRR10034517	SRR10034518	SRR10034523	SRR11426431	SRR11426432	SRR11426433	SRR11440494	SRR11440495	SRR11440496	SRR11445089	SRR11445090	SRR11445091	SRR11448239	SRR11448240	SRR11448241	SRR12053407	SRR12053410	SRR12053411	SRR12053412	SRR12053413	SRR12053415	SRR12053416	SRR12053417	SRR12053419	SRR12053421	SRR12053422	SRR12053423	SRR12053424	SRR12053425	SRR12053426	SRR12053427	SRR12053428	SRR12053429	SRR12053430	SRR12053431	SRR12053432	SRR12053435	SRR12053436	SRR12053437	SRR12233573	SRR12233820	SRR12235348	SRR12244814	SRR12245258	SRR12245523	SRR12527928	SRR12527929	SRR12527930	SRR12527933	SRR12527934	SRR12527935	SRR12527936	SRR12527961	SRR12527963	SRR12527964	SRR13189057	SRR13189058	SRR13189059	SRR13189063	SRR13189066	SRR13189067	SRR13404631	SRR13404632	SRR13404633	SRR13404634	SRR13404635	SRR13404636	SRR13404640	SRR13404641	SRR13442815	SRR13442818	SRR13442819	SRR13442828	SRR13442829	SRR13442831	SRR13769013	SRR13769014	SRR13769015	SRR13769016	SRR13769017	SRR13769018	SRR13769019	SRR1380984	SRR14567209	SRR14567210	SRR14567211	SRR14567212	SRR14567213	SRR14567214	SRR14567217	SRR14567218	SRR14567219	SRR14567220	SRR14567221	SRR14567222	SRR1503088	SRR1503113	SRR15496106	SRR15496107	SRR15496108	SRR15496109	SRR15496114	SRR15496115	SRR17475010	SRR17475011	SRR17475012	SRR17475013	SRR17475014	SRR1790685	SRR1790686	SRR1790687	SRR18500042	SRR18500043	SRR18500044	SRR18500045	SRR18500050	SRR18500061	SRR18500072	SRR18500076	SRR18500077	SRR18500078	SRR18500079	SRR18500080	SRR18500081	SRR18500082	SRR18500083	SRR18500084	SRR18500085	SRR18500086	SRR18500087	SRR18500088	SRR18500089	SRR18500090	SRR18500091	SRR2001621	SRR2396653	SRR2895245	SRR2895246	SRR2895247	SRR2895248	SRR2895249	SRR2895250	SRR2895251	SRR2915407	SRR2954866	SRR3383868	SRR3383869	SRR3383871	SRR3948521	SRR3948528	SRR3948531	SRR3948533	SRR3948536	SRR3948537	SRR3948540	SRR3948542	SRR3948544	SRR3948548	SRR3948550	SRR3948554	SRR3948556	SRR3948560	SRR3948563	SRR3948564	SRR3948566	SRR3948568	SRR3948570	SRR3948572	SRR3948575	SRR3948577	SRR5109820	SRR5109826	SRR5109829	SRR5109831	SRR5109832	SRR5109833	SRR5117442	SRR5117444	SRR5117446	SRR5117447	SRR5117448	SRR5117450	SRR5387735	SRR5387737	SRR5387738	SRR6148364	SRR6148365	SRR6148366	SRR6148367	SRR6148368	SRR6148369	SRR6148370	SRR6148371	SRR6148372	SRR6148373	SRR6148374	SRR6148375	SRR6148376	SRR6148377	SRR6148378	SRR6148379	SRR8335251	SRR8335252	SRR8335253	SRR8335254	SRR8754036	SRR8754037	SRR8754038	SRR8754039	SRR8754040	SRR8754041	SRR8754042	SRR8754043	SRR8754044	SRR8867392	SRR8867393	SRR8867394	SRR8867395
Bacillus	0	0	0	0	0	0	0	0	0.416066359085615	0.326720693696986	0.0961920132951949	0.317435034134288	0	0	0	0	0	0	0.00648264324550397	0.00293788048581034	0.00815282278696913	0.0041763561292772	0.00422410464878614	0.00148149354085096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00436964462499573	0	0	0	0	0	0	0	0	0	0	0	0	9.77971198748197e-05	0	0	0.000103240823298638	7.63086941038816e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0216301248648117	0	0.00501856180393235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046931793884969	0	0	0	0	0	0	0	0.00146681522216884	0.0107926335219831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000166777952679777	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00598126224041498	0	0	0	0	0.000747287023198388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parasaccharibacter	0	0	0	0	0	0	0	0	0.00178512234666199	0.00543841296648728	0	0.00327628767919557	0	0	0	0	0	0	0	0	0	0	0	0	0	0.234234234234234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00570102072167412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0945870992953397	0	0	0	0	0.0546819156540386	0	0.0117825506613275	0	0	0	0	0	0	0	0.00935389952301307	0	0	0	0	0	0	0	0	0	0.00233243309599804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0113665484854139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041155714032394	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00611620795107034	0	0	0	0	0	0.0934086629001883	0.0450221940393152	0	0.0900053734551317	0.131404349428677	0	0	0	0	0.0321969696969697	0	0	0	0	0	0.0857090643274854	0	0	0.00626898878288274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000333093426758109	0	0	0	0	0	0	0	0	0	0.00139643528157213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bombella	0	0	0	0	0	0	0	0	0.00142783991167256	0.00390288578282478	0.000610428418479043	0.002257165935667	0.000831574233992196	0	0.000337451977987748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000785170518553921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0764642606528928	0.0779350509264006	0	0	0	0	0	0.0020264531003519	0	0.00679114827795883	0	0.0197223274574911	0	0.000384741439502971	0	0.0112122901567243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0195460962102291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00031066103444626	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0305810397553517	0	0.0987654320987654	0	0	0.0880268556508765	0	0.139188332276474	0	0.148038688876948	0.300589753040914	0	0	0	0.0343990287333064	0.0293560606060606	0	0	0.0173027989821883	0.0773993808049536	0.194725274725275	0.0440423976608187	0.0711974110032362	0	0.000718203629986927	0	9.42272235133164e-05	0.000140815421875101	0.000206659637016246	0.000193810223639927	0	0	0	0	0	0	0	0	0	0	0	0.000101117647408712	0	0	0	0	0	5.68587952433556e-05	0	0	0	0.000152338394353324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serratia	0	0	0	0	0	0	0	0	0.000479816122079668	0.00130446290157922	0.00236181466626185	0.00171615068910244	0	0	0	0	0	0	0	0	0	0.000783066774239476	0	0	0	0	0	0	0	0.232142857142857	0	0.0719602977667494	0	0.0787172011661808	0	0	0	0	0.176211453744493	0	0	0	0	0	0.000512067729491687	0	0	0	0	0	0	0	0	0	0.0204419889502762	0.0107671601615074	0	5.50108799295861e-05	0.000134443452123726	0.0852713178294574	0	7.63086941038816e-05	0.0842105263157895	0.0131680867544539	0	0	0.000351385366870372	0	0	0	0.0426638917793965	0	0	0	0	0	0	0	0	0.0125131636003221	0.0655768332554881	0	0	0	0.00470366886171214	0	0	0	0	0.0591701448563712	0.0690911590815344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00423579244617014	0	0	0	0	0	0	0	0	0	0	0	0	0.0179708420113062	0.0390665567060692	0.0075828995368283	0.000482677116377434	0	0	0.00432568044359501	0	0.00101086519114688	0.00236121474788155	0	0	0	0	0	0.00267859583268798	0	0.0012230720307888	0.0023223420069998	0.00349012159928964	0	0.00447872340425532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000190312633813571	0	0	0	0.000444136939201581	0	0	0	0	0	0	0	0	0	0	0	0	2.9740484531974e-05	0	0	7.73621710035531e-05	0	0	0	0	0	0	5.92427089151814e-05	0	0	0	0	0	0	0	0	0	0	0.0777340957827019	0	0	0	0	0	0	0	0	0
Klebsiella	0	0	0	0	0	0	0	0	0.0017490071546775	0	0.00885600600840537	0.00285983175684007	0.00181240538177786	0	0.000363409822448344	0	0	0.000517469779764862	0.0049590727131505	0	0	0.00465094205305871	0.00461017872958917	0.00274320507289437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0370165745856354	0.0713324360699865	0	0.00238380479694873	0.00184379591483968	0	0.00200850328962805	0.00212138169608791	0.189473684210526	0.0464756003098373	0.00709282439797132	0.060884435114783	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00334510314068017	0	0	0	0	0.272812793979304	0	0	0.00778210116731518	0	0.00184139454947213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00203906393371683	0	0	0.000468786034558691	0.00165690270379692	0.000101926102069702	0	0	0.0040578062193514	0	0	0	0	0	0	0	0	0.000261716263881371	0	0.000171293633994445	0.00018235368879409	0.000256551871581535	0.000165638536558433	0.000113717590486711	0	0	0.000146588558491549	0.000363919497621828	0.000180174769526441	0	0.000101527527804698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Citrobacter	0	0	0	0	0	0	0	0	0	0.000882245440681598	0	0.00122672061721032	0.00245207786946417	0	0.00477624338074966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0861878453038674	0.0699865410497981	0	0.000482873279381922	0.000691423468064879	0	0.000722685763090467	0.000763086941038816	0.142105263157895	0.0782339271882262	0	0	0	0	0	0	0	0	0	0.000895010487336626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000777109921405413	0	0.00277154881468495	0.0023022603030549	0.025396777439052	0	0	0	5.24227129780803e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Apibacter	0	0	0	0	0	0	0	0	0	0	0.165490020613944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122749175754502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00196765664391564	0	0.00327591201836294	0	0.00150571649780792	0	0	0	0	0	0	0.0308560677328316	0.0113114174620007	0.00421274354923644	0.253594992387075	0.225838167338511	0.163761355266388	0.124226591502819	0	0.0326205940305043	0.00378276141583356	0.00461311519377766	0.014264933602365	0.036814815689702	0.0186411661968908	0.013775379079928	0	0.00248480446500248	0.00470208907100155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00155369974752379	0.000839481203053323	0	0	0	0	0	0	0	0	0	0	0	0	0.00144746048350404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0136798533686469	0.0178447587882083	0	0.000195417320153201	0.0583058139640279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000868703429543258	0	0.000295747296406492	0	0	0	0.000909252633867684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0148345784418356	0	0
Shigella	0	0	0	0	0	0	0	0	0	0	0.000776618354400038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00469010561423013	0.00350548487504155	0.00274330502939255	0.00287769784172662	0	0	0	0	0.00929683870810005	0.00632844535353826	0	0.0111124667986898	0.00533652134099812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0030268131242847	0	0	0	0	2.75624573389907e-05	0	0	0	0	0	0	0	0	7.13771628767376e-05	0	0	0	7.48276292112812e-05	0	0	0	0	0	7.19375751112917e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Salmonella	0	0	0	0	0	0	0	0	0	0	0.000434650601639528	0	0.0160131346084138	0.000774813399106382	0.00244003737929602	0	0.000432900432900433	0.00030013247226362	0.00197167951245743	0.00163552109519339	0.00211495821251919	0.00166105073323525	0.00129448368269253	0.00595853446100497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00779312787814382	0	0.00672947510094213	0	6.72355199139385e-05	7.68248297849865e-05	0	0.000122011882080209	0	0	0	0	0	0	0	0	0	0.147762747138398	0.0224730008494115	0	0.00145524605956261	0	0.00300849062910882	0	0	0	0.00241590782382457	0	0	0	0	0	0.0031813361611877	0	0.0043985789206564	0	0.00208691382273508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000494969818913481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00177015250544662	0.00268411340379131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000333047109173749	0.0005872164546066	0.000115065936405684	0.00250414363747788	0.00302315252629321	0.000207868996339196	0	0	0.000104485132396174	0	0	0	0	0	0	0.000755110879148946	0.00411807963021326	0.000523432527762742	0.00126153466132646	0.000776938982760519	0.000204457166223676	0.000370574925617773	0.000316219024338826	0.000597017350055234	0.00103551196930012	0.000784065677030829	0.000716655174847575	0.00170534369234415	0.00212456082399928	0.00141724242140036	0.000706077807005399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Apilactobacillus	0	0	0	0	0	0	0	0	0	0	0	0.000249118648418097	0	0	0	0	0	0.00173869846000994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0230390735628417	0.0242727091214229	0.0139632261184877	0.0160695400964688	0	0.354717655468192	0	0.00296080572746026	0	0.00764516591854721	0	0.00795578633030999	0	0.00291168521500397	0	0	0	0	0	0	0	0	0	0	0	0.00196415418610361	0.00295613914478207	0	0	0	0.00147512404452193	0	0	0	0	0	0	0	0	0	0	0.00988351570773032	0.0217682863922418	0.0185063512921594	0.116120218579235	0.0622311442500717	0.0241211465657112	0.0239982625692258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012840250253857	0	0	0	0	0	0.0052463391508937	0.00108773401080334	0	0.00501063829787234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.296296296296296	0	0	0.0193957478552779	0.75894538606403	0.159797083069119	0.030527289546716	0.0792584631918323	0.0405455215628456	0	0.0124599501601994	0	0.0119384864427357	0	0.0114096429885904	0.00530785562632696	0	0.0294117647058824	0.0465934065934066	0.00712719298245614	0.0391945343401654	0	0.00210703273150739	0.00180172645122618	0.000244628368736494	0.00039981521568109	0.0108012895077935	8.53568342455636e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.190671908506076	0.0247103334121542	0	0	0	0	0	0	0	0.00720636741718055
Wolbachia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.72355199139385e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.326222684703434	0	0.497939358257286	0.0249236508229314	0.979223089049679	0	0.571106094808126	0	0	0	0	0	0	0	0	0.00565570873100035	0.0020405476566614	0	0.00147478124078262	0.0983304689418119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0178970917225951	0	0.0607734806629834	0.0309597523219814	0.023696682464455	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.271261206355536	0	0	0	0	0.0101911039098953	0	0	0	0	0	0	0	0	0	0.000222091435043808	0.0399831915117134	0.000107065744315106	0.0172468549852674	0	0	0	0.000205793333299871	0	0.0442833648047755	0	0.000141159352621492	0	0.0306222035374313	0	0	0.959779847586791	1	0.985242718446602	0.955108359133127	0	0	0	0	0	0	0	0	0	0	0	0	0
Erwinia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110705011843808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0442247658688866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00177725118483412	0.00236846557266114	0.00530921246681742	0.00466486619199607	0.00137494843943352	0	0.00175144129022842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00299160890186063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000479182566815475	8.42608825647925e-05	0	0.00103692379274818	0	0	0	2.55808427590632e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterobacteriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0.00332629693596878	0.00121387432526666	0.000895545633890562	0	0.00201392810088462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0165745856353591	0.0201884253028264	0	0	0	0	0	0	0.0473684210526316	0.0147172734314485	0	0	0	0	0	0	0.0494276795005203	0	0	0.000478249878729495	0	0.00938203373966528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000394763294324059	0	0	0	0	0	0	0	0.00133206915522468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000246953298639038	0.00428650587042206	0.000650530254640011	0.000389397748246453	0.00613331963659326	0.00172270175468546	0	0	0	0	0	0	0	0	0	0	0	2.9740484531974e-05	0	0	0	4.63218657022217e-05	0	0	0	0	0	0	0	0	5.99935391573215e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Acetobacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0.00191901746305891	0	0	0	0	0	0	0	0	0	0	0	0	0.545045045045045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009507390844229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00197445855285919	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00588490367341882	0	0.00609390234755869	0	0	0	0	0	0	0	0.00257795236926099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0261578652733719	0	0.0285527708347407	0.0126995169225133	0	0	0	0	0	0	0.00028712267295396	0.00993001890484561	0.00891043103526818	0	0.00261941259927268	0	0	0	0	0	0.000640566557752024	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00611620795107034	0	0	0	0	0.0548302872062663	0.0116760828625235	0	0	0	0	0	0	0	0	0.0544507575757576	0	0	0	0.0414086687306502	0	0.0736476608187134	0.050341603739662	0	0.000283203324127337	0.000228265150010281	0.000165803672143624	0	0.000185510258959028	0.000149123410417249	0	0	0	0	0	0	0	0	0	0	0	0.0154769481504393	0	0	0	0	0	5.68587952433556e-05	0	0	0	0.000135411906091843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Leuconostoc	0	0	0	0	0	0	0	0	0	0	0	0	0.000554382822661464	0	0	0	0	0	0.00110533548425644	0.00245328164279008	0.00163738700324066	0.00244411750747473	0.00270251856562124	0.000610505580021001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.227887617065557	0	0.0130997939358257	0	0.00567929180645944	0	0.0251818409831954	0	0	0.876417022858205	0	0	0	0	0.00658513640639699	0	0	0	0	0.00380554873557574	0.00295613914478207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000183515754034515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Chroococcidiopsis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000415325511369536	0	0	0.000206987911905945	0.00424209834498417	0.0034224793288306	0.00583319119904486	0.00484077642257131	0.0028614902459519	0.00129427182964452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00315730546743795	0	0	0	0	0.000649496981891348	0	0.000421568209370755	0.00306150140778181	0.136846932424907	0	0	0	0	0	0.00294506677903805	0.00329280023678564	0	0	0	0.000274921269421469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.92427089151814e-05	0	0	0	0.0402201524132091	0	0.0147572815533981	0.0448916408668731	0	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000765756411587582	0	0	0.000620963735717834	0.103423552607994	0.13920101765757	0.138052191710728	0.146291111005648	0.12987986283015	0.039943345082174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00281043183947297	0	0	0	0	0	0	0.000378963839514926	0	0	0.000450505410757694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00504328723115263	0.00776427052171056	0	0.00485128843815793	0.00838462224600839	0	0	0.00499398871728475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0114189134808853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1669449081803	0	0	0	0	0	0	0	0	0	0	0	0.263334576650504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0639619883040936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000448965775267687	0.00162124991843557	0	0.00466995593998091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prevotella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000246599522375662	0	0	0.000351879450240106	0.00394335902491486	0.00723869521761517	0.0102336687702541	0.00714251815291158	0.0106056821020598	0.0190721943198561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00194552529182879	0.00096703031035629	0	0	0	0	0	0	0	0	0	0	0.00021875158976446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0120183810533758	0	0.00270681779732702	0	0.00834765529094034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.25183474991754e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterobacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000734807087266104	0.105843341100556	0	0.00327477400648132	0.00329837217028143	0.00208934208434583	0.0459100196175793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0685082872928177	0.0336473755047106	0	0.00042175007946016	0.000604995534556769	0	0.00049743305771162	0.000493462888538434	0.157894736842105	0.0704879938032533	0	0	0	0	0	0	0	0.0922582210896736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00197597378689456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00305810397553517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000299062710278468	0.128677072769536	0.000205669035937719	0.000427116164820141	0.0580375189966735	0	0	0	0.000628532115396983	0	0	0	0	0	0	0	0	0.000178442907191844	0	0	0	0	0	0	0	0	0	0.000283518678379797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
